LTE,722,34,15164,128262146,0,-58.8259,-34.4358,1000,20,1,1458573720,1742250365,0
LTE,722,34,15116,128769792,0,-58.3296,-34.6936,1171,26,1,1458573717,1765460284,0
LTE,722,34,15115,128799745,0,-58.523,-34.7554,1522,50,1,1458573717,1736976241,0
LTE,722,34,15116,128769281,0,-58.3604,-34.6651,1000,10,1,1458573717,1765460285,0
LTE,722,34,15164,128261635,0,-58.8422,-34.4407,1000,8,1,1458573720,1742250365,0
LTE,722,7,261,137806595,0,-69.2371,-51.6283,1414,32,1,1458663379,1738178101,0
LTE,722,7,2361,140294913,0,-64.2071,-31.3576,1060,8,1,1458663386,1766197202,0
LTE,722,7,2361,140303619,0,-64.2055,-31.371,1000,16,1,1458663386,1766197202,0
LTE,722,7,2361,140294915,0,-64.2144,-31.3662,1000,6,1,1458663386,1766197202,0
LTE,722,7,2361,140302595,0,-64.2314,-31.3814,3200,21,1,1458663386,1766197202,0
LTE,722,7,2361,140367875,0,-64.2432,-31.383,1774,18,1,1458663387,1766595481,0
LTE,722,7,2361,140323329,0,-64.2271,-31.3826,3104,23,1,1458663386,1766197202,0
LTE,722,7,2361,140294914,0,-64.2061,-31.3682,1000,10,1,1458663386,1766197202,0
LTE,722,7,2361,140302593,0,-64.2238,-31.3723,1247,5,1,1458663386,1766197202,0
LTE,722,7,2361,140303617,0,-64.1941,-31.3357,3461,21,1,1458663386,1766982601,0
LTE,722,7,2361,140317698,0,-64.1945,-31.3538,1007,27,1,1458663386,1766197202,0
LTE,722,7,2361,140323331,0,-64.2335,-31.3938,1000,15,1,1458663386,1766595481,0
LTE,722,7,2361,140320002,0,-64.2175,-31.3649,1000,5,1,1458663386,1766197202,0
LTE,722,7,2361,140313602,0,-64.2133,-31.3223,1000,23,1,1458663386,1766197202,0
LTE,722,7,2361,140317697,0,-64.2074,-31.3215,2725,16,1,1458663386,1766197202,0
LTE,722,7,2361,140313601,0,-64.2143,-31.3092,2868,40,1,1458663386,1766197202,0
LTE,722,7,2361,140317699,0,-64.2124,-31.3561,1198,17,1,1458663386,1766197202,0
LTE,722,7,2361,140322305,0,-64.2073,-31.3372,1000,17,1,1458663386,1766197202,0
GSM,722,34,101,10104,0,-63.813,-33.235,4937,40,1,1458664358,1742250908,0
GSM,722,34,101,1030,0,-63.247,-33.4191,6618,22,1,1458664357,1742250963,0
GSM,722,34,102,1239,0,-63.7317,-33.2696,21715,50,1,1454743731,1742250909,0
GSM,722,34,101,1038,0,-63.802,-33.2407,5928,50,1,1458664357,1742250908,0
GSM,722,34,318,3687,0,-64.5235,-31.1729,15511,10,1,1458664365,1768739704,0
GSM,722,34,318,3684,0,-64.5099,-31.0613,9009,15,1,1458664365,1768739704,0
GSM,722,34,201,2140,0,-62.2841,-33.6711,19281,19,1,1458664358,1742250494,0
GSM,722,34,318,3685,0,-64.4828,-31.0346,3572,21,1,1458664365,1768739704,0
GSM,722,7,102,3986,0,-68.3203,-54.8026,1213,5,1,1458667312,1728835502,0
GSM,722,7,601,3139,0,-64.1527,-38.9992,4047,50,1,1458667317,1736872924,0
GSM,722,7,701,5836,0,-68.57,-39.0587,10473,28,1,1458667318,1736814422,0
GSM,722,7,701,26877,0,-67.9232,-38.0811,18186,49,1,1458667318,1735921147,0
GSM,722,7,601,10126,0,-64.1527,-38.9992,4047,50,1,1458667317,1736872924,0
GSM,722,7,1201,26789,0,-65.5416,-33.1277,16167,50,1,1458667328,1770836833,0
GSM,722,7,1301,31403,0,-66.3345,-37.5662,1518,50,1,1458667329,1735921086,0
GSM,722,7,1301,31511,0,-64.2847,-36.9678,8515,51,1,1458667329,1735870772,0
GSM,722,7,801,9964,0,-70.1144,-40.0529,19112,48,1,1458667320,1736802183,0
GSM,722,7,1301,31404,0,-66.3345,-37.5662,1518,50,1,1458667329,1735921086,0
GSM,722,7,1201,4292,0,-66.7478,-32.8979,27072,11,1,1425188806,1742250671,0
GSM,722,7,1301,29294,0,-65.7032,-37.3463,1790,50,1,1458667329,1735921083,0
GSM,722,7,1301,31402,0,-66.2474,-37.5579,12236,51,1,1458667329,1735921123,0
